timestamp,tweet_text,username,all_hashtags,followers_count,Extra,Extra
20/11/2019 22:19,"Uber is so much better in urban areas than my car. A local that knows the route, burn less gas, does not need to park, and gives us an explanation of town is a joy.", djt1940',['uber'],681,,
20/11/2019 22:15,I have used Uber many times and I have had good experiences 99% of the time. I like the convenience of the automatic payment and most of the drivers are great as well., _UberRealEstate',"['uber', 'uberrealestate', 'realestate', 'realestateagent', 'homes', 'sfgate', 'sanfrancisco', 'alwayssf', 'sf', 'abc7now', 'luxury', 'quotes', 'trulia', 'zillow', 'realtor', 'buying', 'selling', 'realestatequotes', 'quoteoftheday', 'houseoftheday', 'interiordesign', 'luxuryhomes', 'proptech']",4178,,
20/11/2019 22:12,Driver was prompt and friendly. Found out drivers rate passengers (they can alert other drivers of potentially be or aggressive riders) and passengers can rate the drivers which becomes company knowledge., webetutorialcom',"['GuestPost', 'Blogger', 'Food', 'Delivery', 'App', 'Dallas', 'Uber', 'Eats', 'Apps', 'on', 'Google', 'Play']",948,,
20/11/2019 22:00,"I used Uber during my stay in Las Vegas, Nevada and it was a good experience. I was taken directly to my destination and arrived right on time and Uber driver was a very friendly lady and I really enjoyed laughing and talking with her during the trip.", Vonnie_Land',['Uber'],991,,
20/11/2019 21:58,"I have used Uber in Orlando and NYC. The use of the current technology helps to obtain ground transportation very fast but the exception is during a rainstorm. In NYC, I had challenges obtaining transportation.", rustybroo',['Uber'],1165,,
20/11/2019 21:56,"My first experience with Uber was taken from Seattle Airport. The vehicle was really clean and the driver was very courteous, safe driver and professional.", djt1940',['uber'],681,,
20/11/2019 21:56,"I don't like the Uber. Uber should be used as a personal driving tool for any type of driver. For one you use your own personal source of transportation to help the public where another public transportation would not help, or satisfy the need of the public. It sound like there is a lot of conflicting areas going on, and more work in progress, of some kinda get back.", tealynbeats',"['sextrafficking', 'uber', 'Lyft', 'safety']",17,,
20/11/2019 21:51,"Uber to LGB airport on June 6, 2017 should be about $14.00-$15.00 but instead it was $21.50. She took the long way and got lost on the freeway then had to backtrack.", uberlyftdrivers',"['French', 'Uber']",1864,,
20/11/2019 21:50,"Originally a wonderful, less expensive and convenient alternative to cabs but it has become more awkward and expensive as popularity has grown.", Cab4Now',"['Cab4Now', 'News', 'London', 'Minicab', 'Uber', 'AddisonLee', 'Taxi']",11138,,
20/11/2019 21:47,Warning uber is a scam and there is no customer service and there drivers are drunks and drug addicts and sexual harassment, FreightPOP',"['trucking', 'truckers', 'GigEconomy', 'Lyft', 'Uber', 'transportation', 'TransportationNews']",272,,
20/11/2019 21:46,"I just had a terrible experience with Uber pool. I ordered it for the first time yesterday on a route that I've taken many times before with UberX. My phone is older, so the Uber app does not allow me to see the fare before requesting an Uber pool ride. However, I'd taken this ride so many times before with UberX and the cost was never more than $50. I figured since Uber pool claims to be up to 40% cheaper that UberX and it's a shared ride, I should be fine. Boy was I wrong! I ordered the pool and waited the estimated time but didn't see the car. I received no phone call either. Finally I noticed the car a half a block down past where I was standing. I went to the car and was told to get out because he had already cancelled. I was charged a $5 cancellation fee.", tax1man12345',"['uber', 'kapten']",1485,,
20/11/2019 21:41,"I absolutely love Uber! They are very convenient, quick and for the most part very safe. I use Uber every day and I've only had a few issues which weren't that traumatic. As of this point, I don't know what I would do without Uber. I rely on them to go everywhere and in the case of needing to go to an event where it's going to be packed, with parking being horrible, Uber is a no-brainer. They drop you off close to the event, you don't have to worry about paying for a high prices parking spot. Overall, I am very happy with Uber.", DealsHeaven4u',"['FREE', 'Uber', 'Lyft', 'PROMO', 'CODES', 'UberEATS']",1071,,
20/11/2019 21:40,I've always found Uber reliable and professional nationwide. They are my go-to choice for transportation when I travel for business or pleasure., elemeetsworld',['uber'],113,,
20/11/2019 21:40,PROS: Really easy to use and fast arrival time of the car. CONS: Background check doubtful and sometimes car description is not accurate., uberlyftdrivers',"['Uber', 'Lyft', 'Drivers', 'gigs']",1864,,
20/11/2019 21:30,"My driver was personable, and made me feel safe. It was good to come across a patriot rather than the grunts and groans one usually encounters with car service drivers.", 256Comedy',"['F1', 'Uber']",186,,
20/11/2019 21:30,"The driver we had was very professional and polite and he was easy to talk to and understand. He was also nicely dressed along with being very helpful with other points of interest that we might like. Plus, he took good care of his vehicle and kept it very clean. Because of him we will be glad to try Uber again if needed.", pranesh1109',['Uber'],33,,
20/11/2019 21:27,We didn't want to drive in San Francisco after parking at our hotel. We used Uber 4 times and found the response times fast and the drivers courteous and careful to obey laws. We knew about the higher prices at rush times and were not surprised at the higher but reasonable charge during the one time we rode at 5:30 pm. We will use Uber again on our trips to unfamiliar cities., custard_jim',['uber'],161,,
20/11/2019 21:24,First of all you can't talk to anyone at Uber because they do not have phone support. After I finally found the online support team I asked why I was getting charged a monthly fee. I never opened an account with them. They did not know and continued to charge me even after I told them to stop. Instead my monthly bill got higher. They asked me to prove they were billing me by sending them screen snapshots and the last four of my credit card. Can you believe that? I had to prove to them that this was happening. So I did and then they asked me to give them the first 6 numbers on my credit card. Which I did. This company is either very incompetent or corrupt. I will never use their service!, aarontupaz',"['Uber', 'FREE']",4070,,
20/11/2019 21:19,New driver over 2 hours online - Trying to contact UBER is literally impossible. I was sent a delivery message which lasted approx 1 second and then disappeared. I then went on my first call and was unable to slide to commence the ride. When I did slide it I was virtually at the destination. Being unable to contact UBER to explain anything is a total waste., georgearison',['Uber'],275,,
20/11/2019 21:17,Uber is a great service. There are places that don't have the privilege of having buses or even a taxi for a ride. It's great for some of our citizens that need to get to doctor appointment. Uber has also provided a lot of people with jobs!, netweight_',"['uber', 'travel', 'uber']",2643,,
20/11/2019 21:13,"I used Uber for the first time in the Washington, DC area several months ago. My son who lives there showed me how to use the app; within just a few minutes, our ride arrived and we were safely back at our location. Waiting for public transit would have been over an hour transport time. The driver was very professional and nice.", Kevin_Grieme',"['Uber', 'McDonalds']",50,,
20/11/2019 21:01,I hear about Uber from friends that used it. They all say the same thing about this company and that is the ease of getting the service 24 hours a day and the price which is better than a taxi., Yeakaka2',"['Tracker', 'Uber', 'Forex', 'Artists', 'YeakakaHustle']",2246,,
20/11/2019 21:00,"I enjoy the cheap cost, but I feel saddened by the negative impact on the taxi drivers that have far better qualifications to drive people around. So many Uber drivers do not know the area in which they drive and are not safe drivers, often not obeying basic driving rules.", thorisobodibe',"['Uber', 'Bolt']",75,,
20/11/2019 21:00,"I was in L.A. and a friend had the Uber account and software on her phone so she put-in the requests. I used Uber twice (maybe three times) in L.A... They were fairly short rides that went very, very well. The drivers were very friendly and the cars they were driving were newish and clean.", Tomyafaii',"['ubereats', 'uber', 'mcdonalds']",134,,
20/11/2019 20:57,"For solo travelers, this is the best, cheapest, safest way to go. The savings vs a cab is tremendous. I used Uber in Philadelphia from a parking garage to a dinner cruise then to a outdoor festival. Even at midnight, they pick you up. Go Uber and stay safe.", Speaking_Human',"['RideSharing', 'Uber', 'Lyft']",543,,
20/11/2019 20:56,I ordered an Uber today @ 9:45 for a 10:00 appt I had at the doc. At first I was told to walk over two blocks to meet the driver for my convenience. I waited around 15 minutes and kept on tracking the driver but no car showed up. After thoroughly checking the entire block I found him across the street. I quickly ran over but he informed me that my ride was cancelled and I'll have to order a car again. I did and they assigned me another driver (not this one) five minutes away. That driver canceled me after five minutes. I ordered another one but he never showed. I ended up walking the 1.2 mile to my appt. I will never use Uber again. They have absolutely no reliability and no customer service. I will try Lyft in the future., balp',"['Uber', 'userdata', 'ridesharing', 'Privacy', 'ridehailingservices']",510,,
20/11/2019 20:54,"I had 4 guests (5 of us total) so ordered an Uber XL, which is advertised to seat 6 people. When I pulled up the order, I had the choice of an Uber X for $15 or an Uber XL for $35. Knowing that there would be 6 people with the driver, I ordered the Uber XL. When the car arrived, it was a small SUV (5 passenger vehicle) and the driver told us to ""squeeze in"". I have emailed Uber numerous times about this issue and have had no luck getting anything but an automated response saying that the issue has been resolved and that I should order an Uber XL for larger groups (which is what I did, but did not get an Uber XL). I have requested the $20 refund for the price difference with no success. It is not necessarily about the $20 - it is the principle. And it is also illegal for them to drive with 4 people ""squeezed in"" the back seat. It was embarrassing to me, as these were out of town guests. I do have 4 other witnesses that can verify the size of the vehicle.", defensadeltaxi',"['QuejasVTC', 'Injusticie', 'Abuse', 'Customers', 'Complaints', 'Uber', 'Cabify', 'Ilegal', 'Fraud', 'Scam', 'Corruption', 'Politicians', 'Transportation', 'Insecurity', 'Costeffectiveness', 'Avarice', 'CustomerService', 'Reason', 'Commerce', 'Manipulation']",1597,,
20/11/2019 20:53,Used their service for a week of vacation in downtown Chicago. Drivers were always available and service was quite prompt. The drivers and vehicles were clean and they were concerned for our safety by good driving practices. Even the pickup and drop off from the USA women's soccer game in Soldiers field was accomplished to our satisfaction even though the area was crowded with spectators. The prices were very reasonable. Very satisfied with the service., RealtorKayLee',"['walkability', 'uber', 'lightrail', 'buenapark', 'buenaparkmetrolink', 'metrolink', 'fullertonmetrolink', 'fullertontrainstation', 'fullerton']",61,,
20/11/2019 20:51,"I used Uber services when I was going to a family get together. The driver was on time, polite and had good everyday conversation with me and the children.", EllenFans',"['Uber', 'Lyft']",62147,,
20/11/2019 20:47,"I like the Uber app which lets me know where their cars are in proximity to my location, who my driver is, what car they are driving and when they will arrive to pick me up. I love that I do not have to tip. I get in the car and the driver already knows where I want to go. I get out as soon as we arrive and immediately get an opportunity to rate the driver. The service is great.", TheMoneyManBus1',"['tax', 'needs', 'help', 'uber', 'lyft', 'doordash', 'business']",60,,
20/11/2019 20:45,There was an error in my billing causing me to believe my account was hacked. I cancelled my card and asked my CC company to reverse the charge. This is several months ago. To date I can get no response from Uber to confirm how much I actually owe them and my account is frozen., PatrickJSpears',['Uber'],118,,
20/11/2019 20:45,"First time I used Uber, they were great. The second time, they got lost trying to find me (I was at a public high school) and just gave up. They texted me to cancel. Didn't even call to try to work anything out or send another driver. I won't be using them again.", cardinalapp_',"['VAPEXPO', 'uber', 'lyft']",837,,
20/11/2019 20:40,"I had to use Uber for a few occasions when my car needed repair. I used the app which is really convenient to use. It shows you what cars are in your local area, how close they are to your location. They show you who the driver is, and approximately how soon they can arrive. I found that my drivers were polite, good drivers. I will use them again as needed.", faithandjoy8',['Uber'],50,,
20/11/2019 20:35,"Uber is great for transportation for medical appointments. The call center has always been prompt and courteous with me. The drivers I've had in the past have been very caring and loyal to their customers. They were pleasant, caring, compassionate, and humorous as well. The only thing that has ever bothered me is the extensive wait time for pickup from my appointments. Uber puts more on their drivers than should be in my opinion. I have personally seen the stress and anxiety in the drivers.", Realsocialist77',['Uber'],75,,
20/11/2019 20:27,"Not a real frequent user, but every experience the same. Close by, on time, good drivers, nice conversation if we initiate, safe to destination, no problem at the end of the ride.", sullytac',"['NewJersey', 'Uber', 'unpaidemploymenttaxes', 'Ridesharingfirm', 'drivers', 'employees']",81,,
20/11/2019 20:26,It's an economic and convenient service. I like the convenience of the app and being able to track just where my driver is. I've never had any situations that I felt were unsafe or threatening., MichaelJJosephs',"['uber', 'LAX']",196,,
20/11/2019 20:24,I started using UBER while on vacation in Arizona a couple years ago. Took it to and from the airport. I was shocked on how easy it was! I LOVE that there is no money that exchanges hands at all. I was a little leery about providing my credit card info when I signed up but I've never had a problem. I've used UBER so many times since then in different places... Like Chicago! It's just so much cheaper than a cab plus the drivers are usually very friendly and like to tell you about different places to visit (if you're a tourist). Recently I was on a trip to San Francisco and used UBER the whole time. Something new I learned about while there was UBER POOL. The driver picks up a number of people at different stops and drops everyone off at their pre-determined destination and it was only $4.99 per trip because you are sharing a ride with others. Very cool!, igor_os777',"['uber', 'ridesharing', 'privacy', 'security']",4385,,
20/11/2019 20:23,"There were two representatives for Uber at Westfield mall in Escondido yesterday, one ** one **. The ** man was staring at women's behind as they walked by! That was offensive for me to see and I let the ** man know it. He said ""Thank you"" and he would take care of it but man come on!!! What do you think he is like when he is alone with female passengers!!!", Current_Knewz',['Uber'],2467,,
20/11/2019 20:21,"Uber began as a very reputable alternative to other livery services, however, that has changed. Rates are quoted as one amount and billed higher. The drivers are miserable, some of them actually hit their female customers. Uber's customer service is literally non-existent and with the exception of booking a car, all of their online services are at best horrible.", GailWashington',"['Youtube', 'Uber', 'LetsRide']",825,,
20/11/2019 20:17,"Uber is great as long as you are traveling by yourself or with someone over age 4. If you're a single mom with a baby there are ZERO cars that offer baby seats. You are expected to lug a seat with you which is horrible if you are trying to go out shopping or something. You can't exactly lug around a giant car seat. Single moms need an option too. There also aren't many women drivers, I have only seen one.", latothafullest',['uber'],177,,
20/11/2019 20:09,"Rates are very reasonable. Pickup times are pretty prompt. However, sometimes they come early then charge for wait time and a few times I had to wait on them. Cars are usually very clean and comfortable. Drivers are not always chatty so it depends on preference if you like to talk or not, BUT they are concentrating on GPS etc. One driver I had didn't stop for stop signs and he must have thought the signs said ROLL.", GamerGeekNews',"['Transportation', 'RideSharing', 'Safety', 'Uber', 'Tech']",13387,,
20/11/2019 20:05,"Uber sucks big time and simply laugh at all complaints. They only care about making money, at the expense of the drivers and riders. Uber should be put out of business permanently.", DiscountAaron',"['Uber', 'FREE']",131,,
20/11/2019 20:03,"I was charged 208 Rand and received a receipt to reflect that amount. Then, I was subsequently charged an additional 60 Rand with no additional receipt or support for the adjustment. When I checked the Uber App, it shows a consolidated charge of 268 Rand, but conveniently state that the receipt is unavailable. Customer Service has not been helpful and have yet to provide me with any documentation to support the adjusted fare. Uber has progressively gotten worse over the years, so this is the last straw for me. They need to understand that they are no longer the only low-cost option and improve their customer service.", LCTMag',"['TNC', 'uber', 'lyft']",3422,,
20/11/2019 20:03,Same of your drivers have different things in their car. All drivers should care some extra things but I have always been happy with the service., GTRSummit',"['Uber', 'ridesharing', 'security']",211,,
20/11/2019 20:02,"I've used Uber many times in the past but I would never use Uber now! Many times I have been billed for rides where the driver literally drove right by me, and I'd have to call for another ride. You are automatically billed $5 if you miss your pickup. INSANITY! The procedure to get your $5 back that has literally been stolen from you is so time-consuming. It simply isn't worth the bother. I already had an unsatisfactory opinion of Uber - before all the HORRIBLENESS that they are today, June 13th 2017... So I'd say, try to catch a Lyft with someone else!", CreativeConstr',"['uber', 'selfdriving', 'autonomousCar', 'automotive', 'cars']",1328,,
20/11/2019 20:01,"My granddaughter and I ordered an uber from santa monica beach pier . Three drivers cancelled and I was charged for the third one with them stating that the driver waited over 2 minutes for me. I was at the pickup point long before I ever contacted this driver. He evidently left  and charged me with a cancellation fee and I followed the rules. Uber has shown to a very shadowy company from the get go. From now on, I will be a customer of Lyft! I have disputed this with the BBB, no response from uber so now I am making you aware.", yrs1399',['Uber'],2,,
20/11/2019 19:59,I haven't had a problem with Uber until now. I ride Uber religiously to work every morning. I purchase their Uber gift card from their app's website. I always purchase a new one before the old runs out so that I have continuous funds. On Sept the 6th I started having major problems. I ride Uber now in the evenings to a new job about 2.26 miles. I currently have a gift card on file on Sept 6 for 50.00 and some change. I took Uber to work that evening but when I got ready to request the ride home it stated I had an outstanding balance of 1.20 cent from my ride to work that evening. I thought that's not right. I have over 50.00 on the gift card last purchased. Here I was at night outside my job trying to figure out where the mistake was. , amywrightli ,"['Uber', 'Lyft']",222,,
20/11/2019 19:56,"I suddenly became very ill at work. I usually take the bus home, but was too ill to do that. I got on my phone and saw that many Uber vehicles were already circling my block at work, so a vehicle arrived promptly, before I could even come down on the elevator. The driver was a woman who was a previous healthcare worker, and she assured me that I could relax, and not to worry. If I got sick she could take care of me. Talk about customer service! She was so kind, I immediately felt better.", DealsHeaven4u',"['FREE', 'Uber', 'Lyft', 'PROMO', 'CODES', 'UberEATS']",1071,,
20/11/2019 19:51,"Both Uber vehicles were not clean, old and uncomfortable. Although no tip was required I offered and they accepted. Not overly pleased with the rides.", TravelWithKeO',"['iBuumerang', 'VibeRide', 'VibeRides', 'Uber', 'Lyft', 'residualincome', 'network', 'travelwithkeo']",3443,,
20/11/2019 19:48,"I started using Uber about four months ago. My first two rides went perfectly. I was able to state where I was located, as well as the two locations that I wanted to go to. However, the third time that I wanted to use Uber, I was no longer able to put in two locations, just one. I didn't realize that at that point, and only realized it once a driver was driving me to my primary location. My driver was amazing enough to drive me to my second location; as thanks for this, I paid him with the few dollars that I had in my wallet.", Anthony18334957',['Uber'],1392,,
20/11/2019 19:47,Uber is very convenient and reasonable. I have used it often and have only been disappointed once. That time the driver took a longer route to my house. I rated the driver low and Uber contacted me right away and modified my trip charge!, speedom8',"['AAPL', 'MO', 'UBER']",173,,
20/11/2019 19:45,"The first time I used Uber was in SF. Several times they were fantastic, then NYC that was not as great but still very good. Just took longer in NYC and not as friendly.", theAuthoritah',['uber'],1963,,
20/11/2019 19:43,"Uber is great because I have used it in India, Singapore and got great rates in the US too. They have special deals and I wish they had more of those because it makes it so much competitive with the mass transit.", eBrakeOn',"['distracteddriving', 'uber', 'roadsafety', 'autonomousdriving', 'victim', 'ebrake', 'ebrakenow']",516,,
20/11/2019 19:40,"Uber is a scam and a pyramid scheme! They always find new and ingenious ways to rip off their drivers, riders and even their own employees. I hope they crash and burn.", r7garry',"['Uber', 'PrinceAndrewInterview', 'ubergate', 'allegedley']",4326,,
20/11/2019 19:40,"Recently I took an Uber from Ft Lauderdale airport to Miami International Airport and I was told that the cost was going to be $37. However when I received my PayPal invoice, it stated that I was charged $48. It made me upset because that seemed like a price gouge that I'm noticing that Uber does. I was probably better off catching a regular taxi. Since then I have not used Uber and probably won't use it again!", ShaliniPanchal7',"['fooddeliveryapp', 'business', 'food', 'appdeveloper', 'appdevelopment', 'foodapp', 'foodcater', 'ondemandapp', 'ondemandfoodapp', 'appdevelopersindia', 'appdevelopersusa', 'mobileapps', 'uber', 'ubercatering']",2699,,
20/11/2019 19:39,"When my wife died a few states away the Sunday before Thanksgiving 2016, I needed to get home to NJ. They were awful at Newark Airport. Some drivers came ""disguised"" as UBER drivers and would not take me where I NEEDED to go. Nor were some of them UBER drivers to begin with. 2 Drivers put me & luggage in car, pulled away from EWR, asked where to, heard where to and said, ""Sorry, get out."" They are never available in Suburbia late at night and very early AM.", QContrarian',"['Uber', 'stocks', 'bonds', 'investing']",350,,
20/11/2019 19:32,"Terrible experience with Uber service today. The rider Roger, Chrysler 300, 7LHV109 accepted my ride request but never showed up and ignored my calls and text messages. My App showed he was sitting near a shopping plaza a mile away instead of picking me up. After 35 minutes in the heat, my cell phone died and I had to take a taxi. Terrible service! And Uber charged me money for its driver's failure!", TradingQuarter1',['UBER'],56,,
20/11/2019 19:32,"The Uber drivers that we used were OK. One was creepy and the other two ladies were nice. The one thing they all had in common, they were SLOW. They drive way below the speed limit and I felt like I was never going to get to my destination.", GamerGeekNews',"['transparencyreport', 'fooddelivery', 'USgovernment', 'Uber']",13387,,
20/11/2019 19:28,"I have used Uber all over the world and it has always been prompt and convenient, as well as cheaper than a standard taxi. The drivers have always been polite and some have also been more friendly. I do have reservations about many aspects of the so-called gig economy and feel a little guilty when I use services such as Uber, but I cannot fault the service I have received as a customer.", dougalpollux',['Uber'],1504,,
20/11/2019 19:21,At first there was an issue with my charges... I was in the wrong and very nasty with Uber's cust service. Because I felt I was being ripped off. I said I will sleep on it and voila... first thing in the morning not only was the correct amount adjusted to my bank but it was less than what I thought. Way to go Uber. I stand corrected and I will not only recommend your service to my friends and colleagues but I will use your services AGAIN when I need a ride… Plus you taught patience to an old pushy dog. Lol great job and will be contacting you guys soon!!! Thank you., erich_strasser',"['DaraKhosrowshahi', 'TravisKalanick', 'Uber']",615,,
20/11/2019 19:19,"I've taken Uber only half a dozen times, and all but one were pleasant experiences. The unpleasant experience went beyond the pale however. I probably could have contacted Uber during the ride and I'm sure arrangements would have been made to care for the problem, as their customer service has always been stellar. All told, Uber has been a lifesaver on those occasions I didn't want to drive.", georgemink',['Uber'],87,,
20/11/2019 19:19,I have used Uber as a passenger and I am a part-time driver with them. I get outstanding rating and comments from my passengers. I would like to see more of the drivers I get also really care about the passenger they are transporting (me)., OneAngryGamerHD',"['Privacy', 'Uber']",10197,,
20/11/2019 19:18,It was my first time using the service and I found it to be quite convenient. The app was easy to use. I was able to download it and then order the car quickly. The car arrived when they said it would and being able to track the location of the car before it arrived was cool. Paying in advance was also convenient since it meant you knew the cost of the ride beforehand and the price didn't change for slow traffic or anything else., Abort_To_Orbit',"['Uber', 'glitches', 'Atlanta']",266,,
20/11/2019 19:11,"For the most part, Uber is convenient and fast. Need a way to tip. 1 driver with road rage, but very much the exception. Still way better vetting than taxis.", ProTrader_Vini',"['TW0E', 'SwingTrading', 'UBER', 'Alerts']",2101,,
20/11/2019 19:05,"This was one old, small, worn out Uber vehicle for an hour trip to the airport. Ft Collins to Denver airport. But the driver was friendly and drove safely.", tax1man12345',['Uber'],1485,,
20/11/2019 18:57,Used Uber while in Boston MA. Driver was excellent and knew his way around during peak driving time after work. We used Uber 3 times and always got to our destination on time., TechXplore_com',['Uber'],9924,,
20/11/2019 18:42,"I have used Uber many times, and each time I have been exceedingly pleased. The drivers were prompt, courteous, and professional. I highly recommend Uber.", 4xForecaster',"['CROWSignalService', 'UBER']",2588,,
20/11/2019 18:40,"Great for the rider, they get quick service. Poor pay for the drivers due to a flooded market. No concern given to the fact that if you hire too many drivers there will not be enough riders to make the trips worth your time and fuel.", MsCapitalMarket',"['CSE', 'investing', 'stocks', 'stockmarket', 'trading', 'investors', 'capitalmarkets', 'business', 'tech', 'technology', 'app', 'uber', 'homemaintenance', 'AI']",35470,,
20/11/2019 18:40,"The experience with Uber is entirely dependent on the driver. One driver took excellent care of me while another driver almost left me off miles from my destination in an industrial park, not a hotel. I threatened to call the police.", GWCLawChicago',['Uber'],2450,,
20/11/2019 18:30,"Please, please use Lyft or a cab service. Uber is just awful. I had a driver verbally abuse me this morning, so I asked Uber for a full refund. They gave me a $5 credit, and basically said they don't think my situation warrants a full refund. Clearly this company supports abusive drivers over their customers. I will NEVER be using their services again.", theUKtoday',['uber'],4132,,
20/11/2019 18:28,"I was picked up from my workplace on 30/8/2017 at around 8:56 pm by cab no. TN 07 CE 8554. The trip started on my account but the drivers account was not updated. navigation kept directing the driver to my pick up point. finally after taking a full circle and wasting my time he called up customer service. the executive directed him to cancel my ongoing trip and ask me to book another assuring that the same cab will be assigned. the driver cancelled and when i booked again i was assigned a ride 20 min away. the driver asked me to get off on the street amidst a downpour. when i refused to get off away from my pick up point, while it was raining and demanded to talk to customer service again, the driver called up the office again but refused to let me speak. customer service executive told him to tell me that i am not being charged for the trip so get off. I have never seen such behavior in my life. the moment you undertake the responsibility of a trip, you are taking responsibility for our time, safety and good service delivery and in return take payment from us. you cannot waste our time, compromise our safety and then put us through discomfort and finally say 'ok we won't charge you this time'. looks like uber is no better than a bunch of scoundrels with no work ethics or standards.", AvanteSecurity',"['Uber', 'AvanteSecurity', 'SecurityCompany', 'Transportation']",231,,
20/11/2019 18:27,"Worst customer service I've ever encountered.  Every response is just a copy/paste canned response...they don't even read the actual complain/comment/request.  I have to send my issue to them 7-10 times with multiple responses back...that's about 30-40 emails back and forth to get something as simple as a $5 cancelation ride waived because the app froze and I couldn't cancel in time.  It's just ridiculous.  Glad all the Sr. leaders of the company resigned or were fired.  Hopefully it changes the culture, but I doubt it, all the customer service reps are nasty ass offshore peeps that don't care about anything but their ""ticket resolution"" numbers.", SMunzebrock',"['privacy', 'Uber']",248,,
20/11/2019 18:25,"I needed Uber when moving to Mexico City for work. I created an account and put in debit card, credit card, and PayPal accounts. Uber said the cards were invalid and that they could not connect to Paypal. I checked with my banks to make sure they had accepted the validation amounts sent by Uber. Uber NEVER contacted either bank to verify my cards. When speaking to Uber, they refused to address this issue. They merely told me how to add a payment method. As far as the PayPal problems, they just ignored that.", JeannetteMeek12',"['dontdrinkanddrive', 'interlock', 'drinkingndriving', 'bigbrother', 'makegoodchoices', 'Uber', 'walk']",89,,
20/11/2019 18:21,"Hi. For 4 days - we have been trying to change a phone number on an existing UBER account, to no avail (also lost 4 days of discount from a coupon that we had for that account). No access to a LIVE person - all done with automated responses that did not address our inquiries. Shame - they started off so well, and then - unjustified cancellation fees, technological issues, lack of customer support and so much more.", feligato_',['Uber'],752,,
20/11/2019 18:20,"I left my phone in the Uber. I could not log in to my account because Uber needs multi factor authentication, meaning they were sending codes to the lost phone. *facepalm*. Because why else would I need to log into my Uber account from another device... So I tracked my phone to its location. Politely asked for my phone back and was refused. Though it was not the driver that picked me, he also ""just happened"" to be another Uber driver.", TechXplore_com',['Uber'],9924,,
20/11/2019 18:20,"I just wanted to write and let all of you at Uber that I had the most amazing driver the other day! As soon as I got in the car, he handed me a bowl of delicious treats, I thought that was so sweet! Then he handed me a bottle of water.  This may not be a big deal to some, however, it actually made my day! He was so polite, helpful, generous and all around awesome!!! Please please let this driver, Jasur Nazarou # 5756433 know that he is awesome!! He deserves some sort of praise from all of you at Uber! All of your drivers should take notes from this guy! All of your drivers need to be like him!!! WONDEEFUL EXPERIENCE!!!!Stephanie Angelini  @Angelinistephanie.  *****@yahoo.com.", 3Xtraders',"['WeWork', 'Uber']",2286,,
20/11/2019 18:14,I had purchased a $50 Uber gift card thru the phone app and used my debit card. There was a problem with email addresses and changed phone numbers so that my son did not get the monies I paid for. I had to wait for the funds to reappear as Uber had to merge email accounts. 3 weeks and still nothing. There is NO LIVE SUPPORT. LINKS IN EMAILS ARE DEAD ENDS. The phone # 855.741.1209 is a third party and cannot verify app ecard purchases. I have left many messages for a call back... nothing., Bevobarolo1',"['unemployment', 'drives', 'uber', 'company', 'traffic', 'pollution']",248,,
20/11/2019 18:13,"I recently started driving for UBER and you know what everything has been exactly as it was supposed to be. Will there be a hiccup at some point? Probably. But all of you who are saying you got ripped off so many times, first of all I don't believe it has happened as often and as badly as you all claim but if it has happened to you more than 2 times then maybe instead of bit@#$ing about it you should just stop using it. I drive because I need the extra money and most of the problems you may or may not have are caused by the app or the company not the drivers. I am very professional and have not had one issue with a rider or the app as of yet and I depend on the money to support my family so I take it very seriously. Please at the very least don't give drivers bad ratings because your fare was too high or the wait was too long. we get there as fast as we can at least the good drivers. Bad reviews for the drivers when it is the app or the companies rates fault can cause us to be deactivated. I like the extra money I earn and depend on it to do fun things with my family. Rant over.", AlaviMosen',"['Uber', 'ridehailing', 'shared_mobility']",136,,
20/11/2019 18:12,"Car went to wrong address. Was filthy. Charged me 3 x the estimate!!!!!! Never again. Crap, crap, crap, crap.", ClaimShare',"['uber', 'privacyclaim', 'yetanotherprivacyclaim']",183,,
20/11/2019 18:06,I had to request a pickup several times since the drivers were waiting for it to be midnight for the price surge. They were cancelling my pickup and I was getting charged for the cancellation. The next day the driver said she couldn't find me although the next driver had no issues. I was again charged a cancellation fee. The unprofessional driver hung up on me when I was giving specific directions trying to make it easier to find me. I was visiting LA and staying in Santa Monica. These experiences somewhat soured my trip., qwikad',"['AdvertiseForFree', 'Attn', 'Uber', 'Lyft', 'Drivers', 'Make', 'Extra', 'Money']",93127,,
21/11/2019 15:04,"I've spent a total of 3 hours over 8 days trying to install UBER on my phone. I type in my phone number and it asks me for my password. Seems pretty simple. I type in my password and I'm told it's the incorrect password. I know this to not be true, so I try again, more carefully and still get the incorrect password message. I type in the email address associated with my password and am told it's not the correct email address. I try and reset my password and fall into an infinite loop that doesn't give me a response. ", RevEverett',['Uber'],5679,,
21/11/2019 15:02,Uber not paying the extra money in the lite up area now rip me off 2 times in the glendale area after the cards games tonites owes me about 30 plus more taking more then 25% to trying to keep the college kids happy but dont care about the drivers to most of the rides are short about 262- 300 dallorsfars now taking away the wait till you get the ride then keep the money for themsevles to if you want to make nothing dont do uber thris company needs to be shut down getting like reg cab company only cares about the money you avg 4.00 a ride in the phoenix area now so please use someone else at peak times, fmtoday',"['FMTNews', 'Uber']",97137,,
21/11/2019 15:00,She continually amazed me with her skill and expertise on the road. She was very kind and courteous and knew every possible avenue of travel. Props to Uber for their fine selection., illiotti',['Uber'],2634,,
