timestamp,tweet_text,username,all_hashtags,followers_count,PS,FG
20/11/2019 2:20, Add #SKDI to the Top of your Watchlist. Find Out Why Another +433% Move Could Be On The Horizon  Read Now: https://t.co/9B16hX8wmK  #traders #investing #nasdaq #trading #ripple #investments #btc #profits #invest #invest #gold #silver #bitcoin #eth #lyft #ethereum #profit #profit', StockRockNRoll',"['SKDI', 'traders', 'investing', 'nasdaq', 'trading', 'ripple', 'investments', 'btc', 'profits', 'invest', 'invest', 'gold', 'silver', 'bitcoin', 'eth', 'lyft', 'ethereum', 'profit', 'profit']",33868,,
20/11/2019 2:06," 18:6:24-\xe2\x9c\x94 Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft https://t.co/pgDJLMrjux'", ClassifiedsCal',['Lyft'],356,,
20/11/2019 1:57, @DriveNow_UK What country are we taking over their taxi trade? Can you guess? #freenow #gett #uber #lyft', bloggerca ,"['freenow', 'gett', 'uber', 'lyft']",252,,
20/11/2019 1:47, Coming to a major city near you!  . . #uber #lyft #viberide #atl atlanta #miami #ftlauderdale https://t.co/eeHSrZbAjp', TravelWithKeO',"['uber', 'lyft', 'viberide', 'atl', 'miami', 'ftlauderdale']",3444,,
20/11/2019 1:40, If you want to take a FREE ride or food with #Uber \xf0\x9f\x9a\x98 or #Lyft\xf0\x9f\x8e\x88  I HAVE PROMO #CODES FOR YOU  #UberEATS\xf0\x9f\x8d\xbd: EATS-MIGUELT10  Lyft\xf0\x9f\x8e\x88: MIGUELT', DealsHeaven4u',"['Uber', 'Lyft', 'CODES', 'UberEATS']",1070,,
20/11/2019 1:29," #Lyft, #Peloton Rally, Defying Mantle of 2019\xe2\x80\x99s Least-Loved Debuts  https://t.co/ZBEa2lJzXd'", sava360com',"['Lyft', 'Peloton']",16224,,
20/11/2019 1:16, Day 4 dealing with @lyft and they still want more info. I will never get my money back. Never lyfting again. This shit is not safe. #Lyft #rideshare #Uber', AishaMJones',"['Lyft', 'rideshare', 'Uber']",50,,
20/11/2019 1:09," Um, no brainer advice: don't drive a car if you don't have a license! Use a #Lyft or an #Uber #HTGAWM""", vincensg',"['Lyft', 'Uber', 'HTGAWM']",152,,
20/11/2019 1:01," Such a sweet #Lyft experience today. My driver reminded me of my son who was murdered in 2016. His gestures, his voice and even how he talked and laughed. He offered me the front seat for more leg room too. #grief #gratitude #griefjourney #griefrelief'", mswcreations',"['Lyft', 'grief', 'gratitude', 'griefjourney', 'griefrelief']",8037,,
20/11/2019 0:40, I shamelessly took a selfie while waiting for my #lyft because I love this #hourglasscosmetics gloss. I absolutely got caught by a random passerby. This is me laughing at myself when he\xe2\x80\xa6 https://t.co/oLeXAbatC0', MusterPod',"['lyft', 'hourglasscosmetics']",1180,,
20/11/2019 0:31," A really great story involving the intersection of #tech, #foodinsecurity, and #philanthropy. #Lyft is offering subsidized rides to people in #fooddeserts in the #Baltimore area. Hopefully we see more of this from other companies! #NYUFA19 https://t.co/tFnIdCiRyR'", ianeatsfood',"['tech', 'foodinsecurity', 'philanthropy', 'Lyft', 'fooddeserts', 'Baltimore', 'NYUFA19']",17,,
20/11/2019 0:30," Toronto! Lyft is launching!! Sign up using ""LaunchToronto"" for free rides!! https://t.co/3IkNyj8urX #lyft #Toronto #uber #promo'", CanadaDealsCo',"['lyft', 'Toronto', 'uber', 'promo']",290,,
20/11/2019 0:21," 16:21:20-\xf0\x9f\x93\xa3 Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft https://t.co/pgDJLMrjux'", ClassifiedsCal',['Lyft'],356,,
19/11/2019 23:47, #Scooters have been a controversial topic around the country #lyft #ledgerlaw https://t.co/lbPgMnNQi6 https://t.co/G8iaJy85Dy', Ledgerlaw',"['Scooters', 'lyft', 'ledgerlaw']",358,,
19/11/2019 23:47, #Scooters have been a controversial topic around the country #lyft #ledgerlaw https://t.co/01Q6POV8zU https://t.co/amSzE6buHQ', LedgerOnTheLaw',"['Scooters', 'lyft', 'ledgerlaw']",11781,,
19/11/2019 23:20, #Lyft pulls #scooters out of six major cities \xe2\x80\x94 Axios https://t.co/S5r2hyjwOd #TechJunkieInvest https://t.co/wK9TPSBObZ', techjunkiejh',"['Lyft', 'scooters', 'TechJunkieInvest']",28313,,
19/11/2019 23:04, $SPY Support and Resistance (Pivots) for Wed 11/20/19:  $MO $TEAM $TGT $ERX $AMTD $LYFT $MRK $PG $BYND  $INTC $V $T $UNH  #stocks #pivots #markets #daytrading #watchlist #charts #IBB #ATHS #spx $spx #spy #mo #team #tgt #erx #amtd #lyft #mrk #pg #bynd #intc #v #t #unhinged https://t.co/X5F9ZCFUsF', SpiderMan_3s',"['stocks', 'pivots', 'markets', 'daytrading', 'watchlist', 'charts', 'IB , 'ATHS', 'spx', 'spy', 'mo', 'team', 'tgt', 'erx', 'amtd', 'lyft', 'mrk', 'pg', 'bynd', 'intc', 'v', 't', 'unhinged']",2169,,
19/11/2019 23:04, level 5 open road autonomous technologies 20+ years away  keep betting on #Uber &amp; #Lyft \xf0\x9f\x98\x82  https://t.co/TsEt2iIsmq', peterstwit77',"['Uber', 'Lyft']",540,,
19/11/2019 22:56, Had a great time at the round table meeting with #Lyft today. I had to get a #photo with #johnzimmer the co-founder of @lyft. It\xe2\x80\x99s an honor to be one of the five drivers of the year in #newyorkcity #tvanchor\xe2\x80\xa6 https://t.co/lmM8A7FobQ', macandsoul',"['Lyft', 'photo', 'johnzimmer', 'newyorkcity', 'tvanchor']",15829,,
19/11/2019 22:49, Do #PrepaidCards Work for #Lyft? https://t.co/cn5EgxyM5c', lowcards',"['PrepaidCards', 'Lyft']",560,,
19/11/2019 22:37, If you want to take a #FREE ride or food with #Uber \xf0\x9f\x9a\x98 or #Lyft\xf0\x9f\x8e\x88  I HAVE #PROMO #CODES FOR YOU  #UberEATS\xf0\x9f\x8d\xbd: EATS-MIGUELT10  Lyft\xf0\x9f\x8e\x88: MIGUELT10', USACoolDeals',"['FREE', 'Uber', 'Lyft', 'PROMO', 'CODES', 'UberEATS']",1085,,
19/11/2019 22:33, #Lyft threatens to pull out of Sky Harbor in #Phoenix. https://t.co/fqYkN8oaQM', AZSmartOpinion',"['Lyft', 'Phoenix']",353,,
19/11/2019 22:20, #uber and #lyft y\xe2\x80\x99all need to do better with your dam drivers. Do background checks and make them drive with a live camera on streaming back to your company and you\xe2\x80\x99ll stop having all these dam sexual assaults and attempted abductions', iamchefaaron',"['uber', 'lyft']",227,,
19/11/2019 22:00, Has Uber/Lyft ever taken a percentage of your cancelation fee?  https://t.co/qQg2fDOaxu  #uber #lyft #cancelride #cancelfee #grrideshareadventures', grrideshare',"['uber', 'lyft', 'cancelride', 'cancelfee', 'grrideshareadventures']",389,,
19/11/2019 21:56," 13:56:13-Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft #ClassifiedsCAL https://t.co/pgDJLMrjux'", ClassifiedsCal',"['Lyft', 'ClassifiedsCAL']",356,,
19/11/2019 21:44, We can help with your special tax services!! #money #uber #lyft #doordash #grubhub #business #ubereats #tax #help https://t.co/GOvzO2YWiG', TheMoneyManBus1',"['money', 'uber', 'lyft', 'doordash', 'grubhu , 'business', 'ubereats', 'tax', 'help']",60,,
19/11/2019 21:43," Surprised to report that I had an extremely easy &amp; pleasant #LAexit experience today. Honestly took less time to get a #Lyft than it used to -- could be the Tuesday noon arrival, but still!'", karawarner',"['LAexit', 'Lyft']",4181,,
19/11/2019 21:31," I talked to three urban planning and public transit experts in Chicago. They said they still think Lightfoot's Uber/Lyft tax plan have an upper edge, after reviewing Uber's alternative proposal. @CrainsChicago #Uber #Lyft https://t.co/rl0bCkNhYD""", minhokimnu',"['Uber', 'Lyft']",26,,
19/11/2019 21:28," My #NYU students recommended a strategic alliance between Gett and Lyft last spring (2019). The benefits 'Applied Learning' in SPS @nyuniversity. #Juno shuts down its operations in NYC as owner #Gett signs strategic partnership with #Lyft https://t.co/V4diaIxNhn via @techcrunch""", IamJohnBurnett',"['NYU', 'Juno', 'Gett', 'Lyft']",11219,,
19/11/2019 21:24," Through Dec. 31, according to the @BhamShopping District, guests can take advantage of a special discount code to get $7 off a #Lyft fare into downtown Birmingham during daytime hours and $3 off a ride in during evenings. https://t.co/wM041lECVi'", BBEagleNews',['Lyft'],372,,
19/11/2019 21:18," What a Recent #Federal Appeals Court Ruling in Favor of an Uber Driver Can Mean for You if You're Hurt Driving for #Uber or #Lyft Here in #Illinois https://t.co/Czic291umx""", KatzFriedman',"['Federal', 'Uber', 'Lyft', 'Illinois']",115,,
19/11/2019 21:12," @TranBC @Dmerr01 @bcndp @clairetrevena @jjhorgan @ridesharingnow @RideShareBC @CBC   Every single one of you involved in the #RideSharing fiasco in BC should be absolutely ashamed of yourselves.   All of you.   Horgan, you government is going to fall over this, mark my words.  #uber #Lyft'", CascadiaDream',"['RideSharing', 'uber', 'Lyft']",193,,
19/11/2019 21:11, Yeah only 20 years later.  We got flying cars now everywhere else #vanpoli #Vancouver #Lyft https://t.co/0cA0O0yOh4', the1Jax',"['vanpoli', 'Vancouver', 'Lyft']",1318,,
19/11/2019 20:57," From the CCA Blog: Why we supported Measure D in San Francisco, the impact of TNCs on congestion and how other cities could pass even stronger measures. From Deputy Policy Director Chris Chavez (@el_chaveezy). https://t.co/8UQdCDXBYw #measureD #Lyft #Uber'", CleanairCA',"['measureD', 'Lyft', 'Uber']",5646,,
19/11/2019 20:43, #psa for any #Uber #lyft #taxi or other #driver - #halitosis is no fun- especially in a small space \xf0\x9f\xa4\xa2', LittleTomato',"['psa', 'Uber', 'lyft', 'taxi', 'driver', 'halitosis']",775,,
19/11/2019 20:40, If you want to take a #FREE ride or food with #Uber \xf0\x9f\x9a\x98 or #Lyft\xf0\x9f\x8e\x88  I HAVE #PROMO #CODES FOR YOU  #UberEATS\xf0\x9f\x8d\xbd: EATS-MIGUELT10  Lyft\xf0\x9f\x8e\x88: MIGUELT', DealsHeaven4u',"['FREE', 'Uber', 'Lyft', 'PROMO', 'CODES', 'UberEATS']",1070,,
19/11/2019 20:37," Increasingly at airports, if you don\xe2\x80\x99t arrive in a private car, you get shafted (and maybe rained on while you wait for #uber #lyft away from the terminal). The poor and middle class lose again. https://t.co/pRuq5Rnw9K'", JasCochran',"['uber', 'lyft']",6496,,
19/11/2019 20:35, Baltimore residents who live in food deserts can now take a subsidized Lyft ride to grocery store https://t.co/QugStQj7cS #baltimore #Lyft #ridesharing #driver #food #desert', tollguru',"['baltimore', 'Lyft', 'ridesharing', 'driver', 'food', 'desert']",941,,
19/11/2019 20:30," EVgo applauds our partner @Lyft for expansion of their electrified Express Drive program to Denver\xe2\x80\x93city #3! See EVgo fast charging at the @LAAutoShow and in cities across the country, including LA, Denver, and many more! #Lyft #electricvehicles #LAAutoShow https://t.co/PRjYxEtuiU https://t.co/qfkmcICMOo'", evgonetwork',"['Lyft', 'electricvehicles', 'LAAutoShow']",8074,,
19/11/2019 20:25, I\xe2\x80\x99m curious to know if my fellow #Rideshare #Lyft drivers feel like @Lyft cares about driver pay as much as they care about getting pronouns correct? @logangreen? https://t.co/SrOqDQEy15', MinnesotaMatt23',"['Rideshare', 'Lyft']",477,,
19/11/2019 20:15, Thanks for following! Enjoy up to $50 #FREE ride credit for your first ride with #Lyft #LyftPromoCode', AllNaturalPics',"['FREE', 'Lyft', 'LyftPromoCode']",173,,
19/11/2019 20:12," #torontopearson Terminal 1 on a wet #coolday in #toronto #canada - Strangely Quiet!!! # @torontopearson#mississauga #ontario  # #aeroporttaxi , #uber and #lyft are one type of #transportation to the #airport even\xe2\x80\xa6 https://t.co/ewGdUDYCR0'", canadiankas',"['torontopearson', 'coolday', 'toronto', 'canada', 'ontario', 'aeroporttaxi', 'uber', 'lyft', 'transportation', 'airport']",301,,
19/11/2019 20:01," Congrats on landing that #JobInterview! Don't stress about the commute, #Lyft will let you ride free on this important day. More info: https://t.co/bPiUchkOIV  #JobSearch https://t.co/y3bbILw9jl""", LACountyCFE',"['JobInterview', 'Lyft', 'JobSearch']",287,,
19/11/2019 19:49, @lyft You think paying drivers $.35/ mile or less for newer drivers is caring about drivers? Maybe you should ask #Lyft drivers if that\xe2\x80\x99s true.', MinnesotaMatt23',['Lyft'],477,,
19/11/2019 19:45, My #Lyft driver has the impeachment coverage on full blast on his radio and I LOVE IT!! Go #Blue Orange County \xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa#ImpeachmentHearing', HungerandHawHai',"['Lyft', 'Blue', 'ImpeachmentHearing']",1034,,
19/11/2019 19:19," WOW! San Francisco is really busy with the #DF19 , so #Uber #Lyft and #Ziro drivers. It is time to #makeMoney. GO ONLINE.  #drivers #job #gigjob #sanFrancisco #BayArea #ridesharing #rideshare #event https://t.co/6b86zWYCnU'", best_referral',"['DF19', 'Uber', 'Lyft', 'Ziro', 'makeMoney', 'drivers', 'jo , 'gigjo , 'sanFrancisco', 'BayArea', 'ridesharing', 'rideshare', 'event']",21,,
19/11/2019 19:10, Are you an #Uber or #Lyft driver? #insurance #Broward #Miami https://t.co/g8PuKWPWTD', AAAbleInsurance',"['Uber', 'Lyft', 'insurance', 'Broward', 'Miami']",110,,
19/11/2019 19:00, #Lyft adds 200 #EVs to #Denver rental program @UtilityDive @lyft https://t.co/XTTgfpYKK6', EnergyDialogue',"['Lyft', 'EVs', 'Denver']",2196,,
19/11/2019 18:59, ATTN: Uber / Lyft Drivers make extra money doing this   Check It Out:  https://t.co/p2weGtIhfq   #DriveTraffic #Attn #Uber #Lyft #Drivers #Make #Extra #Money', qwikad_buy_sell',"['DriveTraffic', 'Attn', 'Uber', 'Lyft', 'Drivers', 'Make', 'Extra', 'Money']",16718,,
19/11/2019 18:54, Cleveland Cavaliers and #Lyft \xe2\x80\x94 Supporting Nonprofits Together https://t.co/FqZ90I10lS #free #freeride', LyftFans',"['Lyft', 'free', 'freeride']",477,,
19/11/2019 18:39, @lyft How about you start caring about your drivers and how much you pay them vs how much you take from them? Need some examples of #Lyft theft?', MinnesotaMatt23',['Lyft'],477,,
19/11/2019 18:33," BAIT &amp; SWITCH...&amp; IT'S A CRIMINAL ACT -  YET #UBER/#LYFT ARE APPARENTLY ABOVE THE LAW! #DriversUnite  https://t.co/UpqpFnHrb8""", TheAllianceOrg',"['UBER', 'LYFT', 'DriversUnite']",827,,
19/11/2019 18:30, Coming Soon! . . #iBuumerang #VibeRide #VibeRides #Uber #Lyft #residualincome #network #travelwithkeo https://t.co/pQpOQN9uiw', TravelWithKeO',"['iBuumerang', 'VibeRide', 'VibeRides', 'Uber', 'Lyft', 'residualincome', 'network', 'travelwithkeo']",3444,,
19/11/2019 17:56," 9:56:2-\xe2\x9c\x94 Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft https://t.co/pgDJLMrjux'", ClassifiedsCal',['Lyft'],356,,
19/11/2019 17:54," Chicago Mayor Lightfoot tells Uber to take a hike, and forges ahead with $3 rideshare tax on riders.  #Uber #Lyft  #travel #traveltuesday #Chicago #Illinois   #Tuesday  $UBER $LYFT https://t.co/bdDmUcoByY'", PekalaLaw',"['Uber', 'Lyft', 'travel', 'traveltuesday', 'Chicago', 'Illinois', 'Tuesday']",6957,,
19/11/2019 17:41, @GrumpyAuntie303 @MizzMashawnb These means of integrating untested policy is HORRIBLE!  Shame on #Lyft!!!', uberlyftdrivers',['Lyft'],1865,,
19/11/2019 17:04," So #Lyft @Lyft #SelfDriving #SelfDrivingCars division...   I TRIED to tell your developer at the #DeepLearning #AI for Mankind event to use Temperature/Heat detectors so you don't run over people.. It's been around since least 1980s. False Positives removed. THERE ARE COLD PLACES https://t.co/k9LqD3gyTT""", XTinaTaft',"['Lyft', 'SelfDriving', 'SelfDrivingCars', 'DeepLearning', 'AI']",3166,,
19/11/2019 17:00," Up to $10 credit in #UberEATS food with promo code ""UE-3GTHE"" or ""EATS-3GTHE""  Up to $50 credit in #Lyft  rides with promo code ""3GTHE""  Up to $15 credit in #Uber rides with promo code ""3GTHE""  To become a driver &amp; get your sign on bonus use the promo code ""3GTHE"" https://t.co/oqCgVUKusv'", phillysdon04',"['UberEATS', 'Lyft', 'Uber']",2054,,
19/11/2019 16:44, I\xe2\x80\x99ve been running around and this was my 4th @Lyft ride today. I use #Lyft all the time. Never been declined bc I didn\xe2\x80\x99t wanna go off the app. What kind of BS is that?', Marylu_La_Maiba',['Lyft'],129,,
19/11/2019 16:36, Gosh! My #lyft driver spent the whole ride telling me why Islam is better than all religions.. He offered to give me his number if I want to learn more about Allah! He said #hinduism is bullshit coz it says there are many Gods and there can only be one God and he is Allah! \xf0\x9f\x99\x84', politicarchy',"['lyft', 'hinduism']",20,,
19/11/2019 16:31," @JustinDCleary Yes. It\xe2\x80\x99s a 3rd party (hospital, clinics, etc) payin for the rider. Idiots from #lyft think we r stealing or some. Its so stupid!!'", ElCorre80232312',['lyft'],244,,
19/11/2019 16:30," Posted withrepost \xe2\x80\xa2 @theshaderoom #PressPlay: #JeanetteMitchell took to #FacebookLive to tell her story and urge women to be careful when traveling alone! She says she was in a #Lyft in Houston, Texas when her driver\xe2\x80\xa6 https://t.co/VHdjD0yL7Y'", Proudfullyurs4',"['PressPlay', 'JeanetteMitchell', 'FacebookLive', 'Lyft']",81,,
19/11/2019 16:29," Gett shutting down Juno, announces Lyft partnership #nyc #business #rideshare #transportation #musk #google #waze #uber #lyft #taxi #newyorkcity #citibike #tesla #spacex #gevo https://t.co/2uJSELjMMz'", NessingDesign',"['nyc', 'business', 'rideshare', 'transportation', 'musk', 'google', 'waze', 'uber', 'lyft', 'taxi', 'newyorkcity', 'citibike', 'tesla', 'spacex', 'gevo']",613,,
19/11/2019 16:21," 8:20:58-\xf0\x9f\x93\xa3 Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft https://t.co/pgDJLMrjux'", ClassifiedsCal',['Lyft'],356,,
19/11/2019 16:13," @Gett_UK @lyft https://t.co/06cVmLemIK provides a seamless payment method worldwide for #Taxi and #Rideshare  #Lyft, #Gett, #Juno, #Uber all have failed to make any profits  #Blockchain #Crypto #TuesdayThoughts #BlockchainNews #Cryptocurrency #BlockchainTechnology #CryptocurrencyNews #Money https://t.co/85w1bWSVKx'", madstudios30620',"['Taxi', 'Rideshare', 'Lyft', 'Gett', 'Juno', 'Uber', 'Blockchain', 'Crypto', 'TuesdayThoughts', 'BlockchainNews', 'Cryptocurrency', 'BlockchainTechnology', 'CryptocurrencyNews', 'Money']",1493,,
19/11/2019 16:13," @420neopets @lyft @AskLyft Had a similar experience @lyft #Lyft  its been more than 2 months after Driver confirmed he has my iphone and Aipods, I haven\xe2\x80\x99t received anything yet. https://t.co/d9mkuu9s8i'", kapoorsalil7',['Lyft'],7,,
19/11/2019 16:05," @lyft I side with #Lyft on this one. #CityProblem #BudgetRight #PhoenixCityCouncil  ""The city is short $12.3 million of the $18.3 million it needs to operate the automated train that connects the terminals"" https://t.co/FGNZqNfhwU'", bmooney2012',"['Lyft', 'CityProblem', 'BudgetRight', 'PhoenixCityCouncil']",50,,
19/11/2019 16:00, Being able to text a number and know you have a ride at almost any time is a pretty great thing - but how safe is it really? #rideshare #uber #lyft https://t.co/gaxl6VTbT0', injurylawyerNYC',"['rideshare', 'uber', 'lyft']",294,,
19/11/2019 15:42," I don\xe2\x80\x99t #drive #Lyft anymore but I have never seen this, guessing it is because the rider has shared information with someone else. https://t.co/0uaoe5b8ba'", uberlyftdrivers',"['drive', 'Lyft']",1865,,
19/11/2019 15:40, Answers to some common new Lyft driver questions.\xc2\xa0 #lyft https://t.co/ltQFEbJsUo', ridesharecent',['lyft'],956,,
19/11/2019 15:36, Samantha Hannum has a Freudian slip :)  #uber #lyft #grandrapids #rideshare #grrideshare https://t.co/FsjfCxnKsj', grrideshare',"['uber', 'lyft', 'grandrapids', 'rideshare', 'grrideshare']",389,,
19/11/2019 15:30, Discover how how #Lyft creates hyper-accurate #maps from #opensource maps and real-time #data   #Engineering #DataScience #mapping   https://t.co/f1yMtD6pj8 https://t.co/HP3RofcQq , EsensConsulting',"['Lyft', 'maps', 'opensource', 'data', 'Engineering', 'DataScience', 'mapping']",345,,
19/11/2019 15:12, @itsgabrielleu @FCC @CNN @nytimes @NYSE @Oprah @AOC @IlhanMN @DanCrenshawTX @Uber @lyft #Uber #Lyft  Ubers stock will crash  when its legalized to hire the driver Direct - the driver owns the car but u cant hire the driver direct -u must pay uber 33% first - NOT 4 Long - dump it https://t.co/MboUs5cLux', julliancain',"['Uber', 'Lyft']",72,,
19/11/2019 14:30, @winkybiker @SunniWestbrook @lyft How would this contribute to traffic?  The same # people will be commuting. It may serve to reduce the carnage of impaired driving - the results of which I see every day.  Taxis are simply unavailable in vancouver. Thank you #Lyft', dogsbreath8304',['Lyft'],1709,,
19/11/2019 14:27," @absurdistwords A FIRM NO and I don't even live in the Chi. They want real time movements of #Uber #Lyft passangers, personal identifying info, other passanger info and patented software to be provided to the City of #Chicago Listen.""", TheDimpledRN',"['Uber', 'Lyft', 'Chicago']",327,,
19/11/2019 14:16," 6:15:52-Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft #ClassifiedsCAL https://t.co/pgDJLMrjux'", ClassifiedsCal',"['Lyft', 'ClassifiedsCAL']",356,,
19/11/2019 13:56, The @IndyGoBus 90 Red Line is full and leaving riders at stations for 60+ minutes from 96th St all the way south to State House #RedForEd #uber #lyft', K12Live',"['RedForEd', 'uber', 'lyft']",2727,,
19/11/2019 13:45, Have a great day everyone. Please enjoy the #newmusic #lyft #newyorkcity #sanfransisco #losangeles #timessquare #fashion #instagood https://t.co/pAkw0FNXfD', macandsoul',"['newmusic', 'lyft', 'newyorkcity', 'sanfransisco', 'losangeles', 'timessquare', 'fashion', 'instagood']",15829,,
19/11/2019 13:44," @GrahamLedger Bring a big bag of lunches @Kaepernick7, you are going to be waiting a long time. Oh, and in the meantime, try #uber or #lyft, they can use a few new drivers and some people may even listen to you cry.'", MichaelianAaron',"['uber', 'lyft']",73,,
19/11/2019 13:41, If you want to take a #FREE ride or food with #Uber \xf0\x9f\x9a\x98 or #Lyft\xf0\x9f\x8e\x88  I HAVE #PROMO #CODES FOR YOU  #UberEATS\xf0\x9f\x8d\xbd: EATS-MIGUELT10  LYFT\xf0\x9f\x8e\x88: MIGUELT', DealsHeaven4u',"['FREE', 'Uber', 'Lyft', 'PROMO', 'CODES', 'UberEATS']",1070,,
19/11/2019 13:39, Have a great day everyone. Please enjoy the #newmusic #lyft #newyorkcity #sanfransisco #losangeles #timessquare #fashion #instagood https://t.co/uL1l8AmccL', macandsoul',"['newmusic', 'lyft', 'newyorkcity', 'sanfransisco', 'losangeles', 'timessquare', 'fashion', 'instagood']",15829,,
19/11/2019 13:31, Nothing more degrading than a fat overweigh pax for $3.00 damn pigs should req an XL. Cheap bastards!. #fuckem and fuck #lyft too', ElCorre80232312',"['fuckem', 'lyft']",244,,
19/11/2019 13:05, - @Uber please fix my account \xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9 @AskLyft about to have me broke as hell out here . Come get me #uber !!! #Lyft so ghetto \xf0\x9f\xa4\xa7', Kee_Redbone',"['uber', 'Lyft']",483,,
19/11/2019 13:03, What to do if you\xe2\x80\x99re hit by an #Uber or #Lyft driver - https://t.co/05tDDfmLud #WilmingtonNC #PersonalInjuryLawyer', rlarmstronglaw',"['Uber', 'Lyft', 'WilmingtonNC', 'PersonalInjuryLawyer']",1775,,
19/11/2019 12:51, A popular PSA circulating to spread awareness about safety while using #uber and/or #lyft https://t.co/mW4JckwwWN', IslandTVNetwork',"['uber', 'lyft']",595,,
19/11/2019 11:21," Ladies, check your #UBER or #LYFT for child safety locs before you get in and close that door! Make sure u can get out on your own. \xe2\x9a\xa0\xef\xb8\x8f#PSA\xe2\x9a\xa0\xef\xb8\x8f'", _ModernDayHippy',"['UBER', 'LYFT', 'PSA']",432,,
19/11/2019 11:16," 3:15:45-\xe2\x9c\x94 Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft https://t.co/pgDJLMrjux'", ClassifiedsCal',['Lyft'],356,,
19/11/2019 11:02," #Lyft aims to make it easier for us to leave our cars at home by bringing #Mobility as a Service to the new platform. Soon dockless scooters, shared bikes, car rentals, and public transit options will appear next to vehicle rides on the platform https://t.co/J5voROS7R0'", BhavukNagpal',"['Lyft', 'Mobility']",121,,
19/11/2019 10:03, @MayorofLondon @Heidi_LDN @TfLTPH @TfL @LondonAssembly   Like for Like  #Uber #Lyft same wolf same clothing. https://t.co/gQnwBsZvhk', bottyy',"['Uber', 'Lyft']",2325,,
19/11/2019 9:41," 1:40:41-\xf0\x9f\x93\xa3 Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft https://t.co/pgDJLMrjux'", ClassifiedsCal',['Lyft'],356,,
19/11/2019 9:39, #Lyft is pulling its #scooters from cities across the US https://t.co/FPzHwUrymF', RyanJacobs105',"['Lyft', 'scooters']",1063,,
19/11/2019 9:17, So this is fair??? #Uber #Lyft https://t.co/7YLhLiIRAx', sarcasticca ,"['Uber', 'Lyft']",540,,
19/11/2019 9:01, Somebody said it be them Uber an lyft drivers doing all the kidnapping\xf0\x9f\x98\x92\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbe#FollowMe #Uber #Lyft #TwitterAfterDark https://t.co/T7RGN8dUWE', sWipeYaNose',"['FollowMe', 'Uber', 'Lyft', 'TwitterAfterDark']",71,,
19/11/2019 8:52," Yet the morons that the rest of us here are forced to live with will keep voting Dem: CA Tried To Fine a Company $10,000 for Ordering Blind People Ubers &amp; Lyfts Without a Permit https://t.co/FW5Rb2Wfta #California #Lyft #News #Politics #Regulation #RideSharing #Seniors #Uber'", TheRant14',"['California', 'Lyft', 'News', 'Politics', 'Regulation', 'RideSharing', 'Seniors', 'Uber']",573,,
19/11/2019 8:33," California Tried To Fine a Company $10,000 for Ordering Blind People Ubers and Lyfts Without a Permit https://t.co/RJD3pqrpZG #California #Lyft #News #Politics #Regulation #RideSharing #Seniors #Uber'", MikeyOBrian68',"['California', 'Lyft', 'News', 'Politics', 'Regulation', 'RideSharing', 'Seniors', 'Uber']",277,,
19/11/2019 8:32," California Tried To Fine a Company $10,000 for Ordering Blind People Ubers and Lyfts Without a Permit https://t.co/ykT1uWrWoq #California #Lyft #News #Politics #Regulation #RideSharing #Seniors #Uber'", JoshPNamm',"['California', 'Lyft', 'News', 'Politics', 'Regulation', 'RideSharing', 'Seniors', 'Uber']",2655,,
19/11/2019 8:21," It's not just #AstonMartin #Uber and #Lyft that IPO bankers sold at a valuation that turned out to be bonkers (or tried to in #WeWork case). Remember when #AOWorld floated and its shares soared because of they hyped they'd built? Just look at its share price since IPO https://t.co/04g2QlR3pW""", GarryWhite',"['AstonMartin', 'Uber', 'Lyft', 'WeWork', 'AOWorld']",4255,,
19/11/2019 8:00, Why do Uber/Lyft drivers make good content marketers? They can really drive [in] traffic.  #viaflare #jokes #marketing #sem #seo #DigitalMarketing #traffic #uber #lyft', ViaflareAgency',"['viaflare', 'jokes', 'marketing', 'sem', 'seo', 'DigitalMarketing', 'traffic', 'uber', 'lyft']",26,,
